Date_Only,Sector,Avg_Close_Price,Total_Volume
2021-01-06,Industrials,155.48408994674682,115572106
2021-01-06,Technology,137.8589289188385,963801208
2021-01-07,Basic Materials,132.04406337738038,94183421
2021-01-07,Communication Services,97.19075979505267,213822123
2021-01-07,Consumer Cyclical,161.97996425628662,250850900
2021-01-07,Consumer Defensive,136.02238379584418,103444800
2021-01-07,Energy,40.02679672241211,118689500
2021-01-07,Financial Services,157.29514017105103,262144800
2021-01-07,Healthcare,194.61183252334595,115606617
2021-01-07,Industrials,155.6124924659729,102139412
2021-01-07,Technology,141.05587029457092,770066840
2021-01-08,Basic Materials,131.34562664031984,84245163
2021-01-08,Communication Services,97.23746354239327,216152863
2021-01-08,Consumer Cyclical,166.1324577331543,323415500
2021-01-08,Consumer Defensive,137.05761167738171,82378700
2021-01-08,Energy,39.74206409454346,105458300
2021-01-08,Financial Services,157.58694467544555,179018900
2021-01-08,Healthcare,196.9676986694336,114080972
2021-01-08,Industrials,154.78043966293336,97147936
2021-01-08,Technology,142.76071190834045,582604505
2021-01-11,Basic Materials,131.0506097793579,75025469
2021-01-11,Communication Services,95.2653774533953,186306602
2021-01-11,Consumer Cyclical,162.781822681427,275260500
2021-01-11,Consumer Defensive,135.88605711195203,76525800
2021-01-11,Energy,40.30553512573242,120841600
2021-01-11,Financial Services,157.5319465637207,183861000
2021-01-11,Healthcare,198.90957460403442,144866253
2021-01-11,Industrials,155.0443007469177,86074082
2021-01-11,Technology,141.6259708404541,807734687
2021-01-12,Basic Materials,132.0828586578369,78647604
2021-01-12,Communication Services,93.60901859828404,226786289
2021-01-12,Consumer Cyclical,164.56296920776367,234054200
2021-01-12,Consumer Defensive,135.80860561794705,70563900
2021-01-12,Energy,41.77631187438965,157056200
2021-01-12,Financial Services,158.46704883575438,242232500
2021-01-12,Healthcare,196.65114612579345,133539854
2021-01-12,Industrials,156.8011918067932,86494824
2021-01-12,Technology,140.6947882771492,595689963
2021-01-13,Basic Materials,131.09074630737305,72890688
2021-01-13,Communication Services,93.95361082894462,185804125
2021-01-13,Consumer Cyclical,164.69184637069702,189503900
2021-01-13,Consumer Defensive,136.12398147583008,61968700
2021-01-13,Energy,41.06517086029053,109935300
2021-01-13,Financial Services,158.41892156600952,184824700
2021-01-13,Healthcare,197.19092617034912,114316598
2021-01-13,Industrials,156.24936065673828,73997174
2021-01-13,Technology,141.00446212291718,581441574
2021-01-14,Basic Materials,129.67769985198976,71792189
2021-01-14,Communication Services,92.4960824421474,232632621
2021-01-14,Consumer Cyclical,162.7561478614807,180415400
2021-01-14,Consumer Defensive,134.68614705403647,84213100
2021-01-14,Energy,42.394271278381346,132699900
2021-01-14,Financial Services,155.80305042266846,231607700
2021-01-14,Healthcare,197.11751174926758,114546492
2021-01-14,Industrials,156.89104690551758,79912544
2021-01-14,Technology,140.7037084698677,634671847
2021-01-15,Basic Materials,128.72177753448486,73648262
2021-01-15,Communication Services,92.88877950395856,224900702
2021-01-15,Consumer Cyclical,162.93394422531128,231983600
2021-01-15,Consumer Defensive,133.97105746799045,91958500
2021-01-15,Energy,40.595463562011716,152840000
2021-01-15,Financial Services,153.36891803741455,302340100
2021-01-15,Healthcare,197.53712043762206,124915974
2021-01-15,Industrials,155.1610836982727,90645137
2021-01-15,Technology,139.6033011674881,621896653
2021-01-19,Basic Materials,129.25360431671143,69893398
2021-01-19,Communication Services,94.80880178724017,293689738
2021-01-19,Consumer Cyclical,163.15471601486206,171881500
2021-01-19,Consumer Defensive,132.3203468322754,90867400
2021-01-19,Energy,41.755639457702635,126066500
2021-01-19,Financial Services,154.177819442749,260584900
2021-01-19,Healthcare,199.62882719039916,128602471
2021-01-19,Industrials,155.0611506462097,79457766
2021-01-19,Technology,142.09565299749374,532916808
2021-01-20,Basic Materials,130.05491371154784,69166056
2021-01-20,Communication Services,97.81873008183071,505419221
2021-01-20,Consumer Cyclical,165.97256422042847,209726800
2021-01-20,Consumer Defensive,133.52836651272244,83553200
2021-01-20,Energy,41.81363658905029,104540300
2021-01-20,Financial Services,155.1095078468323,211833900
2021-01-20,Healthcare,201.41888608932496,112272655
2021-01-20,Industrials,156.0574305534363,73697518
2021-01-20,Technology,144.6450976729393,554308340
2021-01-21,Basic Materials,128.218452835083,78898202
2021-01-21,Communication Services,98.20988655090332,280730574
2021-01-21,Consumer Cyclical,166.2629270553589,186737500
2021-01-21,Consumer Defensive,133.6821755303277,65954900
2021-01-21,Energy,40.14058017730713,128319600
2021-01-21,Financial Services,154.17802181243897,189400900
2021-01-21,Healthcare,200.72760429382325,117110230
2021-01-21,Industrials,154.65928497314454,80716802
2021-01-21,Technology,145.2031026482582,716183003
2021-01-22,Basic Materials,127.83876571655273,71159170
2021-01-22,Communication Services,98.47734206063407,216959137
2021-01-22,Consumer Cyclical,166.30595588684082,141928700
2021-01-22,Consumer Defensive,132.81931601630316,60189000
2021-01-22,Energy,40.03708477020264,100650500
2021-01-22,Financial Services,152.54993152618408,179469900
2021-01-22,Healthcare,199.6011462211609,98279470
2021-01-22,Industrials,154.26827173233033,75618898
2021-01-22,Technology,143.86690121889114,663104821
2021-01-25,Basic Materials,127.2125400543213,102731879
2021-01-25,Communication Services,98.89090142931256,258179612
2021-01-25,Consumer Cyclical,167.6453685760498,227821600
2021-01-25,Consumer Defensive,133.11772876315646,68242500
2021-01-25,Energy,39.83018779754639,106495200
2021-01-25,Financial Services,150.9817255973816,211420900
2021-01-25,Healthcare,201.46315422058106,113583332
2021-01-25,Industrials,153.60857667922974,105644271
2021-01-25,Technology,144.59997010231018,653314974
2021-01-26,Basic Materials,125.72028350830078,112691700
2021-01-26,Communication Services,99.29413768223354,238517391
2021-01-26,Consumer Cyclical,167.5619249343872,155988800
2021-01-26,Consumer Defensive,133.12128702799478,53954700
2021-01-26,Energy,38.91521644592285,101928100
2021-01-26,Financial Services,150.1558032989502,167436300
2021-01-26,Healthcare,199.96578483581544,107370613
2021-01-26,Industrials,151.61604270935058,116971619
2021-01-26,Technology,144.85700172185898,478740156
2021-01-27,Basic Materials,122.34830589294434,154150679
2021-01-27,Communication Services,95.40157440730503,383743417
2021-01-27,Consumer Cyclical,162.32624197006226,226196300
2021-01-27,Consumer Defensive,129.04898240831164,92928300
2021-01-27,Energy,38.59511890411377,134402500
2021-01-27,Financial Services,145.57653980255128,259736900
2021-01-27,Healthcare,192.3430721282959,170098838
2021-01-27,Industrials,148.9550892829895,140290654
2021-01-27,Technology,140.90184032917023,838046239
2021-01-28,Basic Materials,124.23367366790771,142436015
2021-01-28,Communication Services,96.45196614946637,291992398
2021-01-28,Consumer Cyclical,162.7536301612854,178179400
2021-01-28,Consumer Defensive,131.18569480048285,72618800
2021-01-28,Energy,38.91699275970459,104598000
2021-01-28,Financial Services,149.17991609573363,205153800
2021-01-28,Healthcare,194.8944911956787,140360091
2021-01-28,Industrials,150.74792432785034,96971025
2021-01-28,Technology,142.79957711696625,624405969
2021-01-29,Basic Materials,121.29743213653565,135775033
2021-01-29,Communication Services,94.40284170423236,252846561
2021-01-29,Consumer Cyclical,159.05025243759155,225660200
2021-01-29,Consumer Defensive,128.67051951090494,86185600
2021-01-29,Energy,37.42222309112549,136357200
2021-01-29,Financial Services,146.2430196762085,258121800
2021-01-29,Healthcare,195.02780046463013,188298676
2021-01-29,Industrials,147.7378854751587,130099329
2021-01-29,Technology,140.2567801475525,700443173
2021-02-01,Basic Materials,122.80595474243164,198473943
2021-02-01,Communication Services,95.89572947365897,202093211
2021-02-01,Consumer Cyclical,161.8114514350891,187492800
2021-02-01,Consumer Defensive,129.34254031711154,68052100
2021-02-01,Energy,37.635147666931154,91107300
2021-02-01,Financial Services,148.35391807556152,166562400
2021-02-01,Healthcare,195.12496519088745,124902477
2021-02-01,Industrials,149.23128232955932,80415304
2021-02-01,Technology,144.08334225416183,518099723
2021-02-02,Basic Materials,124.35446548461914,151901295
2021-02-02,Communication Services,97.89961855752128,227716140
2021-02-02,Consumer Cyclical,165.22651052474976,244688800
2021-02-02,Consumer Defensive,130.85161463419595,66642300
2021-02-02,Energy,38.22124042510986,105053300
2021-02-02,Financial Services,152.49227838516236,193034200
2021-02-02,Healthcare,194.7548065185547,183295552
2021-02-02,Industrials,152.85700912475585,101186291
2021-02-02,Technology,147.05611461400986,476350727
2021-02-03,Basic Materials,124.16025409698486,126917891
2021-02-03,Communication Services,98.5770936693464,235124384
2021-02-03,Consumer Cyclical,164.44511699676514,219717300
2021-02-03,Consumer Defensive,131.01318147447375,51247900
2021-02-03,Energy,40.011785697937015,112148700
2021-02-03,Financial Services,152.48184032440184,180910300
2021-02-03,Healthcare,191.6816463470459,130934431
2021-02-03,Industrials,152.92395153045655,75735533
2021-02-03,Technology,145.85354709625244,504985908
2021-02-04,Basic Materials,122.73270797729492,93105663
2021-02-04,Communication Services,113.34829521179199,160059643
2021-02-04,Consumer Cyclical,166.23698139190674,150493400
2021-02-04,Consumer Defensive,132.48524729410806,65519400
2021-02-04,Energy,40.525912857055665,95693400
2021-02-04,Financial Services,155.94052724838258,189394500
2021-02-04,Healthcare,191.10161323547362,138534381
2021-02-04,Industrials,154.72917613983154,81757505
2021-02-04,Technology,147.52340483665466,494276257
2021-02-05,Basic Materials,124.23738555908203,99692974
2021-02-05,Communication Services,99.97979491097587,136450740
2021-02-05,Consumer Cyclical,167.6772403717041,153654500
2021-02-05,Consumer Defensive,134.93214543660483,58837600
2021-02-05,Energy,40.768619537353516,102635100
2021-02-05,Financial Services,155.39277296066285,155570700
2021-02-05,Healthcare,191.28433542251588,134109500
2021-02-05,Industrials,155.5435185432434,71309913
2021-02-05,Technology,147.19494050741196,416036422
2021-02-08,Basic Materials,125.24216423034667,62691379
2021-02-08,Communication Services,100.97107178824288,162689452
2021-02-08,Consumer Cyclical,168.4183406829834,150900300
2021-02-08,Consumer Defensive,136.8028738233778,61528700
2021-02-08,Energy,42.720763206481934,131573100
2021-02-08,Financial Services,156.4492943763733,162030700
2021-02-08,Healthcare,191.6761944770813,125181344
2021-02-08,Industrials,156.65704946517945,73457146
2021-02-08,Technology,148.49508821964264,701640048
2021-02-09,Basic Materials,124.70386600494385,59431847
2021-02-09,Communication Services,101.30659198760986,163929142
2021-02-09,Consumer Cyclical,167.390474319458,110846100
2021-02-09,Consumer Defensive,136.43565962049695,53871900
2021-02-09,Energy,42.27295398712158,106608700
2021-02-09,Financial Services,156.65191879272462,137735700
2021-02-09,Healthcare,192.10564861297607,110319819
2021-02-09,Industrials,157.24994401931764,78974958
2021-02-09,Technology,148.317489027977,538123682
2021-02-10,Basic Materials,124.57700614929199,79515961
2021-02-10,Communication Services,101.98508725847516,180898903
2021-02-10,Consumer Cyclical,165.41272926330566,193142200
2021-02-10,Consumer Defensive,136.1912612915039,73747000
2021-02-10,Energy,43.20349769592285,104822600
2021-02-10,Financial Services,156.5920436859131,154567200
2021-02-10,Healthcare,192.68352613449096,107480272
2021-02-10,Industrials,156.93220853805542,70286040
2021-02-10,Technology,148.5024977326393,746549273
2021-02-11,Basic Materials,125.22657661437988,51169326
2021-02-11,Communication Services,101.91270501273019,152119735
2021-02-11,Consumer Cyclical,165.35155868530273,131460200
2021-02-11,Consumer Defensive,135.8310898674859,60505000
2021-02-11,Energy,42.81456298828125,90673600
2021-02-11,Financial Services,157.15797052383422,131062300
2021-02-11,Healthcare,193.1666241645813,93398992
2021-02-11,Industrials,156.53447570800782,70975411
2021-02-11,Technology,150.6867259144783,684110154
2021-02-12,Basic Materials,126.51520462036133,35920023
2021-02-12,Communication Services,101.47184126717704,144456471
2021-02-12,Consumer Cyclical,165.45951890945435,137828100
2021-02-12,Consumer Defensive,135.9850845336914,52555900
2021-02-12,Energy,43.30145950317383,79111300
2021-02-12,Financial Services,157.98258953094484,148545000
2021-02-12,Healthcare,194.30742149353028,84827364
2021-02-12,Industrials,157.5743639945984,62537126
2021-02-12,Technology,151.63209623098373,586510275
2021-02-16,Basic Materials,124.9918405532837,66138228
2021-02-16,Communication Services,101.8647403717041,169171133
2021-02-16,Consumer Cyclical,164.1028642654419,135710100
2021-02-16,Consumer Defensive,136.71362940470377,72072700
2021-02-16,Energy,44.54611988067627,120547200
2021-02-16,Financial Services,159.8613052368164,194072700
2021-02-16,Healthcare,192.0913863182068,121919715
2021-02-16,Industrials,157.69415626525878,79769547
2021-02-16,Technology,152.44863164424896,580749431
2021-02-17,Basic Materials,125.00027561187744,63380089
2021-02-17,Communication Services,102.15470831734794,185160227
2021-02-17,Consumer Cyclical,165.26283168792725,173117300
2021-02-17,Consumer Defensive,136.97305509779187,65689800
2021-02-17,Energy,45.184505462646484,98771200
2021-02-17,Financial Services,159.4376024246216,219349100
2021-02-17,Healthcare,192.77149353027343,110146393
2021-02-17,Industrials,157.21886043548585,64624387
2021-02-17,Technology,150.58058869838715,522463319
2021-02-18,Basic Materials,125.30569076538086,64931117
2021-02-18,Communication Services,100.86890738351005,146756720
2021-02-18,Consumer Cyclical,165.75519847869873,139176800
2021-02-18,Consumer Defensive,136.39983791775174,135779900
2021-02-18,Energy,44.191726493835446,89719700
2021-02-18,Financial Services,158.40314950942994,163431900
2021-02-18,Healthcare,191.13601045608522,99955593
2021-02-18,Industrials,156.02087497711182,68336453
2021-02-18,Technology,149.83109384775162,479314413
2021-02-19,Basic Materials,126.03527812957763,83154468
2021-02-19,Communication Services,99.4871516908918,174984387
2021-02-19,Consumer Cyclical,163.71460247039795,169080900
2021-02-19,Consumer Defensive,134.85796737670898,80955400
2021-02-19,Energy,45.35144577026367,92636700
2021-02-19,Financial Services,159.31527404785157,196199100
2021-02-19,Healthcare,188.5911301612854,118229615
2021-02-19,Industrials,158.87693691253662,81656576
2021-02-19,Technology,149.28219485282898,557151320
2021-02-22,Basic Materials,125.9937879562378,72716154
2021-02-22,Communication Services,100.17882456098285,174895790
2021-02-22,Consumer Cyclical,158.8941831588745,217506700
2021-02-22,Consumer Defensive,134.44806628757053,70727500
2021-02-22,Energy,47.055059814453124,132737500
2021-02-22,Financial Services,160.333149433136,203582000
2021-02-22,Healthcare,188.1207709312439,114091839
2021-02-22,Industrials,159.8885039329529,102261118
2021-02-22,Technology,145.6457832455635,639898543
2021-02-23,Basic Materials,126.90832214355468,66325291
2021-02-23,Communication Services,102.07273047310966,223876797
2021-02-23,Consumer Cyclical,156.82425022125244,343428500
2021-02-23,Consumer Defensive,134.11035113864475,80303900
2021-02-23,Energy,47.76448307037354,125192700
2021-02-23,Financial Services,161.20363912582397,234585300
2021-02-23,Healthcare,188.54226198196412,126804961
2021-02-23,Industrials,160.26230030059816,93794832
2021-02-23,Technology,144.98944759368896,774782840
2021-02-24,Basic Materials,127.78009071350098,64125602
2021-02-24,Communication Services,102.21511677333287,170578155
2021-02-24,Consumer Cyclical,157.3410940170288,225189800
2021-02-24,Consumer Defensive,134.17986933390299,90414700
2021-02-24,Energy,49.6629753112793,142351500
2021-02-24,Financial Services,164.9840633392334,223815300
2021-02-24,Healthcare,189.00108165740966,115966951
2021-02-24,Industrials,163.37803421020507,113308768
2021-02-24,Technology,148.20443588495255,747575420
2021-02-25,Basic Materials,124.94001998901368,55153208
2021-02-25,Communication Services,99.10420976366315,241627477
2021-02-25,Consumer Cyclical,152.62800931930542,250682400
2021-02-25,Consumer Defensive,132.35052617390951,77869500
2021-02-25,Energy,48.6342737197876,133173300
2021-02-25,Financial Services,161.71655616760253,239204200
2021-02-25,Healthcare,186.43925409317018,121485050
2021-02-25,Industrials,161.01424922943116,102665402
2021-02-25,Technology,142.13264167308807,1222762723
2021-02-26,Basic Materials,123.61778030395507,82862194
2021-02-26,Communication Services,99.05077988760812,270925532
2021-02-26,Consumer Cyclical,152.91669464111328,259758700
2021-02-26,Consumer Defensive,130.57265981038412,112267000
2021-02-26,Energy,47.41160507202149,145350400
2021-02-26,Financial Services,159.83151559829713,266809200
2021-02-26,Healthcare,185.64525814056395,155389325
2021-02-26,Industrials,158.97876319885253,95555263
2021-02-26,Technology,142.05490148067474,929003546
2021-03-01,Basic Materials,126.43674488067627,58756688
2021-03-01,Communication Services,101.64290687016079,187212611
2021-03-01,Consumer Cyclical,156.23861742019653,167363000
2021-03-01,Consumer Defensive,132.2173923916287,77919900
2021-03-01,Energy,48.44748382568359,116766200
2021-03-01,Financial Services,164.86635055541993,189916500
2021-03-01,Healthcare,188.56942596435547,105577402
2021-03-01,Industrials,162.62102909088134,89000337
2021-03-01,Technology,146.00155436992645,661152567
2021-03-02,Basic Materials,127.01070919036866,63000455
2021-03-02,Communication Services,100.52936594826835,160020038
2021-03-02,Consumer Cyclical,154.4518666267395,153498300
2021-03-02,Consumer Defensive,130.1623183356391,93403200
2021-03-02,Energy,47.97939605712891,104031900
2021-03-02,Financial Services,164.39244260787964,159233800
2021-03-02,Healthcare,187.98141222000123,107167138
2021-03-02,Industrials,162.36887474060057,74842733
2021-03-02,Technology,143.94637662172318,538558618
2021-03-03,Basic Materials,125.35358848571778,55739226
2021-03-03,Communication Services,99.04287106650216,234725281
2021-03-03,Consumer Cyclical,150.59217834472656,204273800
2021-03-03,Consumer Defensive,129.26844278971353,95421900
2021-03-03,Energy,48.73453636169434,128249700
2021-03-03,Financial Services,164.18596572875975,217399700
2021-03-03,Healthcare,185.37993087768555,133678556
2021-03-03,Industrials,162.32561960220337,108479988
2021-03-03,Technology,139.63334399461746,712786498
2021-03-04,Basic Materials,122.99287643432618,73307653
2021-03-04,Communication Services,98.77179772513253,277937866
2021-03-04,Consumer Cyclical,147.22359085083008,351750000
2021-03-04,Consumer Defensive,127.83632956610785,111399000
2021-03-04,Energy,49.610486602783205,192479700
2021-03-04,Financial Services,162.09208431243897,281877200
2021-03-04,Healthcare,184.04952163696288,164557986
2021-03-04,Industrials,159.98323698043822,129496301
2021-03-04,Technology,136.08668613433838,1054562651
2021-03-05,Basic Materials,125.56982021331787,64641134
2021-03-05,Communication Services,100.82274137224469,265752167
2021-03-05,Consumer Cyclical,147.71362781524658,411766500
2021-03-05,Consumer Defensive,129.9336225721571,106153100
2021-03-05,Energy,51.51086082458496,200577700
2021-03-05,Financial Services,165.53769912719727,243624900
2021-03-05,Healthcare,188.2618196487427,127200098
2021-03-05,Industrials,163.81055269241332,99021365
2021-03-05,Technology,138.59727305173874,1016341668
2021-03-08,Basic Materials,127.63274517059327,57630469
2021-03-08,Communication Services,100.40650531223842,244934054
2021-03-08,Consumer Cyclical,147.66221046447754,275548200
2021-03-08,Consumer Defensive,128.53639051649304,104515200
2021-03-08,Energy,51.7807071685791,141366400
2021-03-08,Financial Services,167.74711780548097,237313300
2021-03-08,Healthcare,188.00414638519288,114816514
2021-03-08,Industrials,165.00543909072877,100241064
2021-03-08,Technology,134.21075934171677,989748903
2021-03-09,Basic Materials,129.12321357727052,56029945
2021-03-09,Communication Services,101.19463866097587,225423524
2021-03-09,Consumer Cyclical,154.34338855743408,318491300
2021-03-09,Consumer Defensive,129.30372789171008,98802800
2021-03-09,Energy,50.60789566040039,140832800
2021-03-09,Financial Services,167.69878234863282,226598100
2021-03-09,Healthcare,189.34704866409302,122683345
2021-03-09,Industrials,164.18861227035524,96661606
2021-03-09,Technology,139.350377202034,913917814
2021-03-10,Basic Materials,130.8374095916748,48147279
2021-03-10,Communication Services,101.40500177655902,194689752
2021-03-10,Consumer Cyclical,155.49582815170288,270432000
2021-03-10,Consumer Defensive,130.78700680202908,104298400
2021-03-10,Energy,52.20299129486084,129425900
2021-03-10,Financial Services,170.33083152770996,203392100
2021-03-10,Healthcare,189.00924253463745,118751767
2021-03-10,Industrials,166.956228351593,125594524
2021-03-10,Technology,138.63319724798203,713898899
2021-03-11,Basic Materials,131.20430698394776,51042874
2021-03-11,Communication Services,103.39836011614118,205917697
2021-03-11,Consumer Cyclical,157.94018077850342,193281500
2021-03-11,Consumer Defensive,131.83228810628256,81628900
2021-03-11,Energy,52.29414119720459,106930200
2021-03-11,Financial Services,170.18195667266846,180129400
2021-03-11,Healthcare,191.1843587875366,102937206
2021-03-11,Industrials,167.5739122390747,146376136
2021-03-11,Technology,142.43302142620087,643654657
2021-03-12,Basic Materials,131.7523052215576,41249922
2021-03-12,Communication Services,102.30467278616769,241913012
2021-03-12,Consumer Cyclical,158.25294876098633,172816700
2021-03-12,Consumer Defensive,132.19063737657336,70751700
2021-03-12,Energy,52.299536895751956,86667800
2021-03-12,Financial Services,171.03416690826415,161121200
2021-03-12,Healthcare,191.38875675201416,89270342
2021-03-12,Industrials,170.06922845840455,107706684
2021-03-12,Technology,140.8786614537239,495169765
2021-03-15,Basic Materials,132.23364372253417,48589120
2021-03-15,Communication Services,103.13244737897601,178979068
2021-03-15,Consumer Cyclical,161.3983678817749,177636500
2021-03-15,Consumer Defensive,132.35954115125867,69645900
2021-03-15,Energy,51.69575386047363,100779700
2021-03-15,Financial Services,170.50612239837648,173620500
2021-03-15,Healthcare,192.12179698944092,116516081
2021-03-15,Industrials,170.79113636016845,113929043
2021-03-15,Technology,141.9792617559433,493252948
2021-03-16,Basic Materials,131.74973182678224,53644584
2021-03-16,Communication Services,103.89167322431292,181930699
2021-03-16,Consumer Cyclical,160.711820602417,181567300
2021-03-16,Consumer Defensive,132.07631174723306,64084300
2021-03-16,Energy,50.04908390045166,113651900
2021-03-16,Financial Services,169.353289604187,166265900
2021-03-16,Healthcare,191.83598203659056,108397290
2021-03-16,Industrials,168.81096105575563,96248625
2021-03-16,Technology,142.9967628121376,596108247
2021-03-17,Basic Materials,131.4026330947876,61106270
2021-03-17,Communication Services,104.65790503365653,181564253
2021-03-17,Consumer Cyclical,162.16531038284302,218159700
2021-03-17,Consumer Defensive,132.2497499254015,69535200
2021-03-17,Energy,50.50012493133545,100846800
2021-03-17,Financial Services,170.11888332366942,191083000
2021-03-17,Healthcare,191.8976209640503,141002356
2021-03-17,Industrials,170.8751766204834,96774380
2021-03-17,Technology,142.74386179447174,565168604
2021-03-18,Basic Materials,130.80051040649414,57626497
2021-03-18,Communication Services,102.62734058925084,182633843
2021-03-18,Consumer Cyclical,159.12008476257324,207345700
2021-03-18,Consumer Defensive,131.26913706461588,82176000
2021-03-18,Energy,47.8121223449707,138387100
2021-03-18,Financial Services,169.21429347991943,281328800
2021-03-18,Healthcare,191.10816049575806,111267488
2021-03-18,Industrials,171.4810854911804,105461738
2021-03-18,Technology,138.49058204889297,640652342
2021-03-19,Basic Materials,130.8046630859375,102151140
2021-03-19,Communication Services,104.16941942487445,330068060
2021-03-19,Consumer Cyclical,159.8253688812256,318640400
2021-03-19,Consumer Defensive,132.56761847601996,201160500
2021-03-19,Energy,47.992973709106444,244110900
2021-03-19,Financial Services,166.7412052154541,412127500
2021-03-19,Healthcare,192.0903663635254,256312860
2021-03-19,Industrials,170.1545573234558,200241514
2021-03-19,Technology,139.51542603969574,907650370
2021-03-22,Basic Materials,131.1408929824829,49924847
2021-03-22,Communication Services,105.23863247462681,185954767
2021-03-22,Consumer Cyclical,161.44697427749634,211512500
2021-03-22,Consumer Defensive,134.01366890801324,82002000
2021-03-22,Energy,47.3760103225708,112573600
2021-03-22,Financial Services,165.5769920349121,186885200
2021-03-22,Healthcare,194.18361148834228,109352094
2021-03-22,Industrials,170.05568027496338,102573563
2021-03-22,Technology,142.13444983959198,629299885
2021-03-23,Basic Materials,129.54559078216553,70186504
2021-03-23,Communication Services,104.50379616873605,202714568
2021-03-23,Consumer Cyclical,160.6425905227661,196011800
2021-03-23,Consumer Defensive,134.72016143798828,81303400
2021-03-23,Energy,46.70224018096924,127844700
2021-03-23,Financial Services,163.56643810272217,188283500
2021-03-23,Healthcare,191.99134664535524,103727843
2021-03-23,Industrials,167.26405458450319,98032725
2021-03-23,Technology,142.06996858119965,531899194
2021-03-24,Basic Materials,130.51609058380126,58190198
2021-03-24,Communication Services,102.45759064810616,174493948
2021-03-24,Consumer Cyclical,158.6743450164795,190231000
2021-03-24,Consumer Defensive,134.76297929551868,67501500
2021-03-24,Energy,47.99030876159668,107618600
2021-03-24,Financial Services,164.6379991531372,163331600
2021-03-24,Healthcare,191.34906425476075,102745005
2021-03-24,Industrials,168.72770776748658,96828729
2021-03-24,Technology,140.16686367988586,595858930
2021-03-25,Basic Materials,132.12129611968993,67463642
2021-03-25,Communication Services,102.11385645185199,204680803
2021-03-25,Consumer Cyclical,159.6896333694458,234241200
2021-03-25,Consumer Defensive,136.45982699924045,75888300
2021-03-25,Energy,48.18290996551514,110954400
2021-03-25,Financial Services,166.1845449447632,181394900
2021-03-25,Healthcare,192.18939285278321,102087548
2021-03-25,Industrials,171.58363971710205,96571487
2021-03-25,Technology,139.59938204288483,628845284
2021-03-26,Basic Materials,136.29021492004395,56292866
2021-03-26,Communication Services,102.57480130876813,219236067
2021-03-26,Consumer Cyclical,161.31276416778564,203940600
2021-03-26,Consumer Defensive,139.41844601101346,83187700
2021-03-26,Energy,49.32654666900635,103872900
2021-03-26,Financial Services,169.52606430053712,200876900
2021-03-26,Healthcare,196.4715492248535,110034510
2021-03-26,Industrials,174.0886992454529,83814422
2021-03-26,Technology,143.90327632427216,703465710
2021-03-29,Basic Materials,135.9514503479004,47065493
2021-03-29,Communication Services,103.85463087899345,178827514
2021-03-29,Consumer Cyclical,160.78452062606812,170706800
2021-03-29,Consumer Defensive,140.04771296183267,80759300
2021-03-29,Energy,48.49409656524658,80859400
2021-03-29,Financial Services,168.69529514312745,206595900
2021-03-29,Healthcare,197.26206979751586,103512875
2021-03-29,Industrials,174.67428007125855,93916858
2021-03-29,Technology,143.27555298805237,560669244
2021-03-30,Basic Materials,135.62915229797363,41283769
2021-03-30,Communication Services,103.51003129141671,147672206
2021-03-30,Consumer Cyclical,162.03604984283447,193290400
2021-03-30,Consumer Defensive,139.26420423719617,69502200
2021-03-30,Energy,48.2823579788208,73783900
2021-03-30,Financial Services,168.35285873413085,182227400
2021-03-30,Healthcare,194.8457112312317,98096780
2021-03-30,Industrials,175.21259927749634,71741880
2021-03-30,Technology,142.3049476146698,471906858
2021-03-31,Basic Materials,135.0008945465088,45157543
2021-03-31,Communication Services,104.34462683541435,208538652
2021-03-31,Consumer Cyclical,163.43433666229248,192882600
2021-03-31,Consumer Defensive,138.7054646809896,72840800
2021-03-31,Energy,47.85919876098633,89619600
2021-03-31,Financial Services,167.40150203704835,184215400
2021-03-31,Healthcare,195.32255992889404,116496189
2021-03-31,Industrials,174.6884518623352,85238566
2021-03-31,Technology,144.99831050634384,671163575
2021-04-01,Basic Materials,136.03585109710693,42268387
2021-04-01,Communication Services,106.3875378199986,178297603
2021-04-01,Consumer Cyclical,164.07392120361328,190804100
2021-04-01,Consumer Defensive,139.13149049546985,71533600
2021-04-01,Energy,49.22303485870361,104949000
2021-04-01,Financial Services,169.96659317016602,183341900
2021-04-01,Healthcare,194.83228511810302,93574856
2021-04-01,Industrials,174.75582532882692,71127236
2021-04-01,Technology,148.52495408058167,595987504
2021-04-05,Basic Materials,138.27717132568358,45785296
2021-04-05,Communication Services,108.51060104370117,198866544
2021-04-05,Consumer Cyclical,167.9337935447693,221253700
2021-04-05,Consumer Defensive,141.20277786254883,84866100
2021-04-05,Energy,48.00509052276611,108596000
2021-04-05,Financial Services,171.83533325195313,165312700
2021-04-05,Healthcare,196.60001001358032,98096292
2021-04-05,Industrials,177.03981866836548,70000211
2021-04-05,Technology,151.25406593084335,564569380
2021-04-06,Basic Materials,138.44452953338623,46174156
2021-04-06,Communication Services,108.37268475123814,168609891
2021-04-06,Consumer Cyclical,168.61869764328003,161455200
2021-04-06,Consumer Defensive,141.25791803995767,71003000
2021-04-06,Energy,47.812496185302734,84910800
2021-04-06,Financial Services,171.717698097229,144784100
2021-04-06,Healthcare,195.1161714553833,99840837
2021-04-06,Industrials,176.49994258880616,67274743
2021-04-06,Technology,150.4616756439209,448239266
2021-04-07,Basic Materials,135.97907104492188,38859904
